"STOCK_CODE","STOCK_NAME","MARKET_TYPE","SECTOR","LISTED_DATE","STATUS"
"108230","톱텍","KOSDAQ","특수 목적용 기계 제조업",09/09/15,"ACTIVE"
"199800","툴젠","KOSDAQ","자연과학 및 공학 연구개발업",21/12/10,"ACTIVE"
"417790","트루엔","KOSDAQ","영상 및 음향기기 제조업",23/05/17,"ACTIVE"
"091810","트리니티항공보통주","KOSPI","항공 여객 운송업",18/08/01,"ACTIVE"
"026150","특수건설","KOSDAQ","토목 건설업",97/08/06,"ACTIVE"
"464280","티디에스팜","KOSDAQ","의약품 제조업",24/08/21,"ACTIVE"
"117730","티로보틱스","KOSDAQ","특수 목적용 기계 제조업",18/11/29,"ACTIVE"
"033830","티비씨","KOSDAQ","텔레비전 방송업",10/11/29,"ACTIVE"
"204610","티쓰리엔터테인먼트","KOSDAQ","소프트웨어 개발 및 공급업",22/11/17,"ACTIVE"
"125020","티씨머티리얼즈","KOSDAQ","절연선 및 케이블 제조업",25/05/15,"ACTIVE"
"246710","티앤알바이오팹","KOSDAQ","기초 의약물질 제조업",18/11/28,"ACTIVE"
"340570","티앤엘","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",20/11/20,"ACTIVE"
"277880","티에스아이","KOSDAQ","특수 목적용 기계 제조업",20/07/22,"ACTIVE"
"246690","티에스인베스트먼트","KOSDAQ","신탁업 및 집합투자업",16/12/15,"ACTIVE"
"317240","티에스트릴리온","KOSDAQ","기타 화학제품 제조업",19/04/29,"ACTIVE"
"019180","티에이치엔보통주","KOSPI","기타 전기장비 제조업",96/07/31,"ACTIVE"
"425420","티에프이","KOSDAQ","전자부품 제조업",22/11/17,"ACTIVE"
"484810","티엑스알로보틱스","KOSDAQ","일반 목적용 기계 제조업",25/03/20,"ACTIVE"
"356860","티엘비","KOSDAQ","전자부품 제조업",20/12/14,"ACTIVE"
"413300","티엘엔지니어링","KONEX","건축기술, 엔지니어링 및 관련 기술 서비스업",22/09/27,"ACTIVE"
"002900","티와이엠보통주","KOSPI","특수 목적용 기계 제조업",73/06/26,"ACTIVE"
"36328K","티와이홀딩스1우선주","KOSPI","기타금융",20/09/22,"ACTIVE"
"363280","티와이홀딩스보통주","KOSPI","기타 금융업",20/09/22,"ACTIVE"
"321550","티움바이오","KOSDAQ","자연과학 및 공학 연구개발업",19/11/22,"ACTIVE"
"425040","티이엠씨","KOSDAQ","기초 화학물질 제조업",23/01/19,"ACTIVE"
"032540","티제이미디어","KOSDAQ","영상 및 음향기기 제조업",97/04/16,"ACTIVE"
"022220","티케이지애강","KOSDAQ","플라스틱제품 제조업",06/04/11,"ACTIVE"
"104480","티케이케미칼","KOSDAQ","화학섬유 제조업",11/04/26,"ACTIVE"
"081150","티플랙스","KOSDAQ","1차 비철금속 제조업",09/04/23,"ACTIVE"
"007980","티피보통주","KOSPI","봉제의복 제조업",94/12/27,"ACTIVE"
"130740","티피씨","KOSDAQ","자동차 신품 부품 제조업",11/02/08,"ACTIVE"
"440110","파두","KOSDAQ","반도체 제조업",23/08/07,"ACTIVE"
"034230","파라다이스보통주","KOSPI","유원지 및 기타 오락관련 서비스업",24/06/24,"ACTIVE"
"290560","파라택시스이더리움","KOSDAQ","소프트웨어 개발 및 공급업",23/11/03,"ACTIVE"
"388870","파로스아이바이오","KOSDAQ","자연과학 및 공학 연구개발업",23/07/27,"ACTIVE"
"217950","파마리서치바이오","KONEX","의약품 제조업",15/11/05,"ACTIVE"
"005690","파미셀보통주","KOSPI","전자부품 제조업",88/05/20,"ACTIVE"
"177830","파버나인","KOSDAQ","전자부품 제조업",14/08/04,"ACTIVE"
"037070","파세코","KOSDAQ","가정용 기기 제조업",00/01/04,"ACTIVE"
"047310","파워로직스","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",03/07/25,"ACTIVE"
"049120","파인디앤씨","KOSDAQ","전자부품 제조업",01/07/26,"ACTIVE"
"038950","파인디지털","KOSDAQ","통신 및 방송 장비 제조업",00/05/04,"ACTIVE"
"387570","파인메딕스","KOSDAQ","의료용 기기 제조업",24/12/26,"ACTIVE"
"106240","파인테크닉스","KOSDAQ","전구 및 조명장치 제조업",09/03/16,"ACTIVE"
"131760","파인텍","KOSDAQ","특수 목적용 기계 제조업",15/08/17,"ACTIVE"
"091700","파트론","KOSDAQ GLOBAL","전자부품 제조업",06/12/13,"ACTIVE"
"032800","판타지오","KOSDAQ","창작 및 예술관련 서비스업",97/06/26,"ACTIVE"
"318010","팜스빌","KOSDAQ","기타 식품 제조업",19/10/22,"ACTIVE"
"036580","팜스코보통주","KOSPI","곡물가공품, 전분 및 전분제품 제조업",99/10/25,"ACTIVE"
"004720","팜젠사이언스보통주","KOSPI","의약품 제조업",90/06/15,"ACTIVE"
"225590","패션플랫폼","KOSDAQ","봉제의복 제조업",15/10/05,"ACTIVE"
"054300","팬스타엔터프라이즈","KOSDAQ","일반 목적용 기계 제조업",02/01/10,"ACTIVE"
"028670","팬오션보통주","KOSPI","해상 운송업",07/09/21,"ACTIVE"
"222110","팬젠","KOSDAQ","의약품 제조업",16/03/11,"ACTIVE"
"010820","퍼스텍보통주","KOSPI","무기 및 총포탄 제조업",89/05/10,"ACTIVE"
"016800","퍼시스보통주","KOSPI","가구 제조업",96/12/24,"ACTIVE"
"263750","펄어비스","KOSDAQ GLOBAL","소프트웨어 개발 및 공급업",17/09/14,"ACTIVE"
"0015S0","페스카로","KOSDAQ","그외 기타 전문, 과학 및 기술 서비스업",25/12/10,"ACTIVE"
"327610","펨토바이오메드","KONEX","의료용 기기 제조업",19/07/10,"ACTIVE"
"168360","펨트론","KOSDAQ","특수 목적용 기계 제조업",22/11/24,"ACTIVE"
"087010","펩트론","KOSDAQ","기초 의약물질 제조업",15/07/22,"ACTIVE"
"010770","평화홀딩스보통주","KOSPI","자동차 신품 부품 제조업",86/03/31,"ACTIVE"
"064800","포니링크","KOSDAQ","섬유, 의복, 신발 및 가죽제품 소매업",02/08/22,"ACTIVE"
"119500","포메탈","KOSDAQ","기타 금속 가공제품 제조업",10/09/17,"ACTIVE"
"022100","포스코DX보통주","KOSPI","건축기술, 엔지니어링 및 관련 기술 서비스업",24/01/02,"ACTIVE"
"047050","포스코인터내셔널보통주","KOSPI","상품 중개업",01/03/23,"ACTIVE"
"003670","포스코퓨처엠보통주","KOSPI","일차전지 및 이차전지 제조업",19/05/29,"ACTIVE"
"005490","포스코홀딩스보통주","KOSPI","1차 철강 제조업",88/06/10,"ACTIVE"
"318020","포인트모바일","KOSDAQ","컴퓨터 및 주변장치 제조업",20/12/03,"ACTIVE"
"256630","포인트엔지니어링","KOSDAQ","기타 금속 가공제품 제조업",17/05/02,"ACTIVE"
"208710","포톤","KOSDAQ","전자부품 제조업",14/12/24,"ACTIVE"
"234100","폴라리스세원","KOSDAQ","자동차 신품 부품 제조업",17/10/20,"ACTIVE"
"041020","폴라리스오피스","KOSDAQ","소프트웨어 개발 및 공급업",05/10/28,"ACTIVE"
"114630","폴라리스우노","KOSDAQ","화학섬유 제조업",10/01/15,"ACTIVE"
"290720","푸드나무","KOSDAQ","무점포 소매업",18/10/04,"ACTIVE"
"005670","푸드웰","KOSDAQ","과실, 채소 가공 및 저장 처리업",93/12/07,"ACTIVE"
"094940","푸른기술","KOSDAQ","컴퓨터 및 주변장치 제조업",07/09/14,"ACTIVE"
"007330","푸른저축은행","KOSDAQ","은행 및 저축기관",93/12/07,"ACTIVE"
"017810","풀무원보통주","KOSPI","기타 식품 제조업",95/10/05,"ACTIVE"
"023900","풍국주정공업","KOSDAQ","알코올음료 제조업",94/11/23,"ACTIVE"
"103140","풍산 보통주","KOSPI","1차 비철금속 제조업",08/07/30,"ACTIVE"
"005810","풍산홀딩스보통주","KOSPI","기타 금융업",88/07/28,"ACTIVE"
"371950","풍원정밀","KOSDAQ","전자부품 제조업",22/02/28,"ACTIVE"
"445180","퓨릿","KOSDAQ","기초 화학물질 제조업",23/10/18,"ACTIVE"
"341170","퓨쳐메디신","KONEX","자연과학 및 공학 연구개발업",22/07/27,"ACTIVE"
"220100","퓨쳐켐","KOSDAQ","의약품 제조업",16/12/01,"ACTIVE"
"035200","프럼파스트","KOSDAQ","플라스틱제품 제조업",02/01/15,"ACTIVE"
"950210","프레스티지바이오파마KDR","KOSPI","자연과학 및 공학 연구개발업",21/02/05,"ACTIVE"
"227100","프로브잇","KOSDAQ","부동산 관련 서비스업",18/11/15,"ACTIVE"
"321260","프로이천","KOSDAQ","반도체 제조업",19/05/31,"ACTIVE"
"053610","프로텍","KOSDAQ","특수 목적용 기계 제조업",01/08/17,"ACTIVE"
"468530","프로티나","KOSDAQ","자연과학 및 공학 연구개발업",25/07/29,"ACTIVE"
"303360","프로티아","KOSDAQ","의료용 기기 제조업",23/06/16,"ACTIVE"
"377220","프롬바이오","KOSDAQ","기타 식품 제조업",21/09/28,"ACTIVE"
"053160","프리엠스","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",01/10/30,"ACTIVE"
"405000","플라즈맵","KOSDAQ","의료용 기기 제조업",22/10/21,"ACTIVE"
"367000","플래티어","KOSDAQ","소프트웨어 개발 및 공급업",21/08/12,"ACTIVE"
"222670","플럼라인생명과학","KONEX","자연과학 및 공학 연구개발업",15/07/28,"ACTIVE"
"009810","플레이그램보통주","KOSPI","기타 전문 도매업",88/08/31,"ACTIVE"
"237820","플레이디","KOSDAQ","광고업",20/03/12,"ACTIVE"
"019570","플루토스투자","KOSDAQ","신탁업 및 집합투자업",89/03/14,"ACTIVE"
"033790","피노","KOSDAQ","일차전지 및 이차전지 제조업",01/06/26,"ACTIVE"
"032580","피델릭스","KOSDAQ","반도체 제조업",97/04/22,"ACTIVE"
"051380","피씨디렉트","KOSDAQ","기계장비 및 관련 물품 도매업",02/02/15,"ACTIVE"
"452450","피아이이","KOSDAQ","특수 목적용 기계 제조업",25/02/04,"ACTIVE"
"178920","피아이첨단소재보통주","KOSPI","플라스틱제품 제조업",21/08/09,"ACTIVE"
"460940","피앤에스로보틱스","KOSDAQ","의료용 기기 제조업",24/07/31,"ACTIVE"
"319660","피에스케이","KOSDAQ GLOBAL","특수 목적용 기계 제조업",19/05/10,"ACTIVE"
"031980","피에스케이홀딩스","KOSDAQ","특수 목적용 기계 제조업",97/01/07,"ACTIVE"
"239890","피엔에이치테크","KOSDAQ","기초 화학물질 제조업",21/02/16,"ACTIVE"
"347740","피엔케이피부임상연구센타","KOSDAQ","그외 기타 전문, 과학 및 기술 서비스업",20/09/09,"ACTIVE"
"137400","피엔티","KOSDAQ GLOBAL","특수 목적용 기계 제조업",12/07/06,"ACTIVE"
"257370","피엔티엠에스","KOSDAQ","특수 목적용 기계 제조업",18/09/13,"ACTIVE"
"128660","피제이메탈","KOSDAQ","1차 비철금속 제조업",10/12/13,"ACTIVE"
"006140","피제이전자","KOSDAQ","의료용 기기 제조업",93/12/07,"ACTIVE"
"001340","피케이씨보통주","KOSPI","기초 화학물질 제조업",76/06/10,"ACTIVE"
"087600","픽셀플러스","KOSDAQ","전자부품 제조업",15/06/12,"ACTIVE"
"291810","핀텔","KOSDAQ","소프트웨어 개발 및 공급업",22/10/20,"ACTIVE"
"347770","핌스","KOSDAQ","전자부품 제조업",20/09/18,"ACTIVE"
"163730","핑거","KOSDAQ","소프트웨어 개발 및 공급업",21/01/29,"ACTIVE"
"417180","핑거스토리","KOSDAQ","기타 정보 서비스업",22/12/08,"ACTIVE"
"469900","하나31호기업인수목적","KOSDAQ","금융 지원 서비스업",24/03/05,"ACTIVE"
"475250","하나33호기업인수목적","KOSDAQ","금융 지원 서비스업",24/04/24,"ACTIVE"
"484130","하나34호기업인수목적","KOSDAQ","금융 지원 서비스업",24/11/19,"ACTIVE"
"0041L0","하나35호기업인수목적","KOSDAQ","금융 지원 서비스업",25/08/06,"ACTIVE"
"086790","하나금융지주보통주","KOSPI","기타 금융업",05/12/12,"ACTIVE"
"299030","하나기술","KOSDAQ","특수 목적용 기계 제조업",20/11/25,"ACTIVE"
"166090","하나머티리얼즈","KOSDAQ GLOBAL","반도체 제조업",17/04/28,"ACTIVE"
"293480","하나제약보통주","KOSPI","의약품 제조업",18/10/02,"ACTIVE"
"136480","하림","KOSDAQ","도축, 육류 가공 및 저장 처리업",11/05/02,"ACTIVE"
"003380","하림지주","KOSDAQ GLOBAL","기타 금융업",17/06/30,"ACTIVE"
"365590","하이딥","KOSDAQ","반도체 제조업",20/12/21,"ACTIVE"
"149980","하이로닉","KOSDAQ","의료용 기기 제조업",14/12/17,"ACTIVE"
"013030","하이록코리아","KOSDAQ","1차 철강 제조업",89/12/15,"ACTIVE"
"352820","하이브보통주","KOSPI","오디오물 출판 및 원판 녹음업",20/10/15,"ACTIVE"
"071090","하이스틸 보통주","KOSPI","1차 철강 제조업",03/02/17,"ACTIVE"
"221840","하이즈항공","KOSDAQ","항공기,우주선 및 부품 제조업",15/11/25,"ACTIVE"
"106190","하이텍팜","KOSDAQ","기초 의약물질 제조업",10/07/28,"ACTIVE"
"000087","하이트진로2우선주(신형)","KOSPI","음식료·담배",11/09/26,"ACTIVE"
"000080","하이트진로보통주","KOSPI","알코올음료 제조업",09/10/19,"ACTIVE"
"000145","하이트진로홀딩스1우선주","KOSPI","기타금융",87/09/29,"ACTIVE"
"000140","하이트진로홀딩스보통주","KOSPI","기타 금융업",73/09/19,"ACTIVE"
"004590","한국가구","KOSDAQ","기타 상품 전문 소매업",93/06/03,"ACTIVE"
"036460","한국가스공사보통주","KOSPI","연료용 가스 제조 및 배관공급업",99/12/15,"ACTIVE"
"039340","한국경제티브이","KOSDAQ","텔레비전 방송업",04/07/30,"ACTIVE"
"034950","한국기업평가","KOSDAQ","기타 사업지원 서비스업",02/02/07,"ACTIVE"
"010040","한국내화보통주","KOSPI","내화, 비내화 요업제품 제조업",00/10/16,"ACTIVE"
"010100","한국무브넥스보통주","KOSPI","자동차 신품 부품 제조업",87/10/02,"ACTIVE"
"331660","한국미라클피플사","KONEX","기타 화학제품 제조업",19/10/28,"ACTIVE"
"256840","한국비엔씨","KOSDAQ","기초 의약물질 제조업",16/12/28,"ACTIVE"
"219750","한국비티비","KOSDAQ","의료용 기기 제조업",18/09/21,"ACTIVE"
"025550","한국선재","KOSDAQ","1차 철강 제조업",95/06/19,"ACTIVE"
"002200","한국수출포장공업보통주","KOSPI","골판지, 종이 상자 및 종이용기 제조업",74/06/28,"ACTIVE"
"002960","한국쉘석유보통주","KOSPI","석유 정제품 제조업",88/08/10,"ACTIVE"
"000240","한국앤컴퍼니보통주","KOSPI","기타금융",68/12/27,"ACTIVE"
"033270","한국유나이티드제약 보통주","KOSPI","의약품 제조업",07/10/23,"ACTIVE"
"080720","한국유니온제약","KOSDAQ","의약품 제조업",18/07/26,"ACTIVE"
"123890","한국자산신탁보통주","KOSPI","신탁업 및 집합투자업",16/07/13,"ACTIVE"
"015760","한국전력공사보통주","KOSPI","전기업",89/08/10,"ACTIVE"
"006200","한국전자홀딩스보통주","KOSPI","기타 금융업",79/11/30,"ACTIVE"
"101680","한국정밀기계","KOSDAQ","특수 목적용 기계 제조업",09/05/19,"ACTIVE"
"039740","한국정보공학","KOSDAQ","기타 전문 도매업",00/07/06,"ACTIVE"
"053300","한국정보인증","KOSDAQ","소프트웨어 개발 및 공급업",14/02/04,"ACTIVE"
"025770","한국정보통신","KOSDAQ","전기 통신업",98/01/20,"ACTIVE"
"027970","한국제지보통주","KOSPI","펄프, 종이 및 판지 제조업",96/07/03,"ACTIVE"
"023350","한국종합기술보통주","KOSPI","건축기술, 엔지니어링 및 관련 기술 서비스업",11/04/28,"ACTIVE"
"000970","한국주철관공업보통주","KOSPI","1차 철강 제조업",69/12/12,"ACTIVE"
"104700","한국철강보통주","KOSPI","1차 철강 제조업",08/09/29,"ACTIVE"
"062970","한국첨단소재","KOSDAQ","통신 및 방송 장비 제조업",19/12/26,"ACTIVE"
"054040","한국컴퓨터","KOSDAQ","전자부품 제조업",02/01/15,"ACTIVE"
"161890","한국콜마보통주","KOSPI","기타 화학제품 제조업",12/10/19,"ACTIVE"
"021650","한국큐빅","KOSDAQ","플라스틱제품 제조업",03/01/24,"ACTIVE"
"034830","한국토지신탁보통주","KOSPI","신탁업 및 집합투자업",16/07/11,"ACTIVE"
"071055","한국투자금융지주1우선주","KOSPI","기타금융",03/07/21,"ACTIVE"
"071050","한국투자금융지주보통주","KOSPI","기타 금융업",03/07/21,"ACTIVE"
"007280","한국특강보통주","KOSPI","1차 철강 제조업",89/11/13,"ACTIVE"
"032300","한국파마","KOSDAQ","의약품 제조업",20/08/10,"ACTIVE"
"047810","한국항공우주산업보통주","KOSPI","항공기,우주선 및 부품 제조업",11/06/30,"ACTIVE"
"123690","한국화장품보통주","KOSPI","생활용품 도매업",10/06/01,"ACTIVE"
"003350","한국화장품제조보통주","KOSPI","기타 화학제품 제조업",78/02/06,"ACTIVE"
"052600","한네트","KOSDAQ","전기 통신업",01/07/10,"ACTIVE"
"011500","한농화성보통주","KOSPI","기타 화학제품 제조업",03/01/09,"ACTIVE"
"002390","한독보통주","KOSPI","의약품 제조업",76/06/30,"ACTIVE"
"256150","한독크린텍","KOSDAQ","일반 목적용 기계 제조업",19/09/05,"ACTIVE"
"125490","한라캐스트","KOSDAQ","자동차 신품 부품 제조업",25/08/20,"ACTIVE"
"042700","한미반도체보통주","KOSPI","특수 목적용 기계 제조업",05/07/22,"ACTIVE"
"008930","한미사이언스보통주","KOSPI","기타 금융업",88/06/20,"ACTIVE"
"128940","한미약품보통주","KOSPI","의약품 제조업",10/07/30,"ACTIVE"
"452190","한빛레이저","KOSDAQ","특수 목적용 기계 제조업",24/01/04,"ACTIVE"
"047080","한빛소프트","KOSDAQ","소프트웨어 개발 및 공급업",02/01/10,"ACTIVE"
"452280","한선엔지니어링","KOSDAQ","기타 금속 가공제품 제조업",23/11/24,"ACTIVE"
"020000","한섬보통주","KOSPI","봉제의복 제조업",96/07/03,"ACTIVE"
"105630","한세실업보통주","KOSPI","봉제의복 제조업",09/03/20,"ACTIVE"
"069640","한세엠케이보통주","KOSPI","섬유, 의복, 신발 및 가죽제품 소매업",11/06/21,"ACTIVE"
"016450","한세예스24홀딩스보통주","KOSPI","봉제의복 제조업",00/01/06,"ACTIVE"
"114810","한솔아이원스","KOSDAQ","특수 목적용 기계 제조업",13/02/07,"ACTIVE"
"213500","한솔제지보통주","KOSPI","펄프, 종이 및 판지 제조업",15/01/26,"ACTIVE"
"014680","한솔케미칼보통주","KOSPI","기초 화학물질 제조업",89/05/20,"ACTIVE"
"004710","한솔테크닉스보통주","KOSPI","전자부품 제조업",88/07/06,"ACTIVE"
"004150","한솔홀딩스보통주","KOSPI","기타 금융업",72/05/17,"ACTIVE"
"042520","한스바이오메드","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",09/10/09,"ACTIVE"
"004960","한신공영보통주","KOSPI","건물 건설업",76/07/07,"ACTIVE"
"430690","한싹","KOSDAQ","소프트웨어 개발 및 공급업",23/10/04,"ACTIVE"
"078350","한양디지텍","KOSDAQ","반도체 제조업",04/05/14,"ACTIVE"
"001755","한양증권1우선주","KOSPI","증권",89/10/24,"ACTIVE"
"001750","한양증권보통주","KOSPI","금융 지원 서비스업",88/03/04,"ACTIVE"
"018880","한온시스템보통주","KOSPI","일반 목적용 기계 제조업",96/07/31,"ACTIVE"
"320000","한울반도체","KOSDAQ","특수 목적용 기계 제조업",19/09/18,"ACTIVE"
